Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade
S5502,Ahmed,Jones,student4502@university.com,1,24,2,87.61,56.33,79.72,58.66,91.06,30.9,62.03,68.80300000000001,5
S5503,Ali,Smith,student4503@university.com,1,19,0,61.6,50.07,45.7,69.09,75.28,63.800000000000004,53.19,53.2155,8
S5504,Maria,Brown,student4504@university.com,0,20,1,99.24,47.48,41.39,51.54,76.08,10.0,52.75,48.38450000000001,8
S5505,John,Smith,student4505@university.com,0,18,1,75.11,87.83,72.92,91.33,75.95,13.5,62.07,73.4055,4
S5506,Ali,Davis,student4506@university.com,1,19,0,97.55,69.75,53.46,67.04,66.27,51.1,51.88,60.566,7
S5507,Sara,Johnson,student4507@university.com,0,20,0,75.25,77.87,44.73,62.41,66.23,62.3,92.51,63.77250000000001,6
S5508,Liam,Jones,student4508@university.com,0,20,3,73.59,59.88,83.79,78.99,81.59,18.7,74.5,73.26,4
S5509,Liam,Johnson,student4509@university.com,1,19,1,72.46,73.22,69.88,85.25,52.24,3.3000000000000003,90.55,71.1035,4
S5510,Ali,Davis,student4510@university.com,1,20,2,66.74,55.45,87.78,90.64,79.44,95.8,96.99,81.91350000000001,2
S5511,Liam,Davis,student4511@university.com,0,20,1,76.69,58.48,79.84,67.39,86.23,2.7,99.7,73.607,4
S5512,Ahmed,Jones,student4512@university.com,1,19,1,72.63,79.13,83.79,90.62,67.82,1.0,96.86,80.0055,2
S5513,Omar,Jones,student4513@university.com,0,24,0,51.84,49.02,58.44,73.24,60.87,32.300000000000004,85.83,60.629,7
S5514,Omar,Davis,student4514@university.com,0,20,1,63.02,77.03,55.8,55.06,60.67,22.200000000000003,72.1,61.341499999999996,6
S5515,Liam,Williams,student4515@university.com,0,20,2,60.66,91.13,76.05,92.32,54.09,57.400000000000006,79.9,78.4705,3
S5516,Maria,Johnson,student4516@university.com,0,24,2,93.37,47.23,52.0,77.38,54.49,89.39999999999999,90.82,63.47,6
S5517,Emma,Johnson,student4517@university.com,1,21,0,79.94,93.85,88.92,80.12,58.33,48.1,94.88,85.9005,1
S5518,Maria,Williams,student4518@university.com,0,23,3,88.18,44.77,71.38,96.87,50.96,77.3,97.82,72.688,4
S5519,Emma,Brown,student4519@university.com,1,21,2,97.84,60.93,53.62,77.96,63.31,90.9,86.53,67.012,6
S5520,Omar,Johnson,student4520@university.com,0,18,2,82.2,76.63,77.51,50.28,65.32,18.9,77.0,71.229,4
S5521,Omar,Smith,student4521@university.com,0,21,0,99.13,73.56,96.7,74.8,99.76,48.8,98.42,88.01950000000002,1
S5522,Ali,Davis,student4522@university.com,1,21,2,65.59,45.78,44.93,64.24,99.58,64.2,97.93,59.709999999999994,7
S5523,John,Davis,student4523@university.com,0,18,1,59.31,87.93,46.56,75.09,59.35,33.199999999999996,73.88,62.394000000000005,6
S5524,Sara,Williams,student4524@university.com,1,20,1,70.17,98.39,90.63,60.24,60.65,74.0,82.43,84.55950000000001,2
S5525,Maria,Johnson,student4525@university.com,1,20,1,73.54,50.87,46.58,64.85,74.6,70.5,90.46,59.792,7
S5526,Ahmed,Brown,student4526@university.com,0,21,2,94.77,93.71,42.36,84.33,57.44,42.1,71.65,64.58200000000001,6
S5527,Emma,Johnson,student4527@university.com,0,18,0,78.0,73.41,60.88,71.48,75.2,8.799999999999999,91.47,68.00249999999998,5
S5528,Liam,Davis,student4528@university.com,0,20,1,64.61,96.16,68.0,81.36,69.97,1.2,55.57,69.69250000000001,5
S5529,Ahmed,Jones,student4529@university.com,0,22,1,75.43,50.57,74.17,91.18,66.23,36.9,74.06,68.937,5
S5530,John,Smith,student4530@university.com,1,19,3,75.29,87.52,70.44,67.04,91.13,8.2,74.13,72.2345,4
S5531,Emma,Williams,student4531@university.com,0,19,0,58.11,43.59,94.79,78.42,91.41,78.2,84.23,78.4965,3
S5532,Maria,Jones,student4532@university.com,0,23,2,78.84,92.99,86.12,88.88,99.39,33.4,55.82,80.88850000000002,2
S5533,Ali,Brown,student4533@university.com,0,19,1,95.57,80.45,99.03,85.76,61.15,66.60000000000001,55.16,83.71799999999999,2
S5534,Ahmed,Jones,student4534@university.com,0,21,1,92.13,62.22,68.59,76.99,94.41,34.599999999999994,95.03,72.8905,4
S5535,John,Jones,student4535@university.com,0,19,1,79.34,51.43,45.06,69.17,76.89,79.60000000000001,65.19,56.797000000000004,7
S5536,Maria,Brown,student4536@university.com,1,19,1,68.85,88.99,97.33,70.38,79.57,88.80000000000001,66.35,85.58149999999999,1
S5537,Omar,Jones,student4537@university.com,0,22,1,54.35,76.19,40.25,71.66,94.81,83.80000000000001,88.84,63.478,6
S5538,Omar,Williams,student4538@university.com,1,20,2,73.48,61.62,86.57,67.44,97.13,48.4,70.75,75.259,3
S5539,Maria,Davis,student4539@university.com,0,22,1,87.6,66.63,41.88,84.95,86.34,8.399999999999999,91.65,61.4375,6
S5540,Maria,Johnson,student4540@university.com,0,21,1,68.01,89.59,85.67,56.27,67.39,37.2,70.07,76.95349999999999,3
S5541,Maria,Jones,student4541@university.com,0,19,1,75.43,60.34,96.28,74.8,74.48,42.400000000000006,88.03,80.88000000000001,2
S5542,Emma,Williams,student4542@university.com,1,24,2,96.57,45.38,63.36,88.95,80.75,96.0,76.27,68.4215,5
S5543,Maria,Johnson,student4543@university.com,0,20,2,91.08,94.68,54.46,64.91,91.43,56.50000000000001,96.79,73.68,4
S5544,Ahmed,Johnson,student4544@university.com,1,23,2,75.43,63.24,53.58,52.13,82.9,64.1,66.37,60.370000000000005,7
S5545,John,Jones,student4545@university.com,1,23,1,56.84,60.9,69.5,85.57,68.27,78.2,68.13,68.92199999999998,5
S5546,Emma,Williams,student4546@university.com,0,19,1,57.25,52.26,50.25,86.72,70.89,56.8,98.5,63.24599999999999,6
S5547,Maria,Davis,student4547@university.com,1,19,1,55.16,93.85,80.38,98.18,52.52,59.80000000000001,86.88,82.14599999999999,2
S5548,Sara,Jones,student4548@university.com,0,23,1,80.81,53.05,62.1,62.69,96.21,24.500000000000004,88.63,65.0895,6
S5549,Liam,Brown,student4549@university.com,0,23,0,55.78,78.2,59.39,54.14,54.41,5.8999999999999995,64.8,60.334500000000006,7
S5550,Sara,Johnson,student4550@university.com,1,24,3,92.13,92.85,67.68,95.76,79.0,72.1,76.6,78.8695,3
S5551,John,Jones,student4551@university.com,0,21,2,99.65,42.09,72.56,62.93,93.58,84.89999999999999,65.68,67.4935,6
S5552,Omar,Johnson,student4552@university.com,0,19,3,68.32,89.73,48.52,86.08,71.04,41.2,62.99,64.43849999999999,6
S5553,Ali,Williams,student4553@university.com,1,23,2,72.68,64.64,82.47,53.03,90.01,54.900000000000006,76.76,73.6125,4
S5554,Ali,Smith,student4554@university.com,1,24,1,85.58,79.48,92.98,88.03,90.19,30.7,99.39,87.12299999999999,1
S5555,Liam,Jones,student4555@university.com,1,18,3,96.86,62.34,56.68,56.35,52.99,45.0,60.73,59.626999999999995,7
S5556,Omar,Davis,student4556@university.com,1,23,1,94.7,81.73,50.82,84.78,70.61,20.9,62.13,63.78200000000001,6
S5557,Emma,Jones,student4557@university.com,1,20,2,52.88,55.26,85.63,76.62,84.55,76.0,62.16,72.96149999999999,4
S5558,Emma,Johnson,student4558@university.com,1,20,1,75.43,41.32,51.01,74.8,71.12,49.2,89.59,59.37400000000001,7
S5559,Emma,Williams,student4559@university.com,0,18,1,87.73,96.87,42.48,51.85,77.26,54.699999999999996,75.52,63.86349999999999,6
S5560,Ali,Brown,student4560@university.com,1,21,2,84.44,40.98,77.15,64.6,79.72,3.6999999999999997,69.24,64.295,6
S5561,Sara,Davis,student4561@university.com,1,19,2,56.66,89.45,54.39,53.48,57.56,62.2,92.19,67.64349999999999,6
S5562,Ali,Williams,student4562@university.com,0,19,1,75.1,50.15,50.31,93.96,70.6,20.299999999999997,64.87,57.5805,7
S5563,Ahmed,Jones,student4563@university.com,0,23,1,89.04,63.53,98.9,79.7,51.42,38.3,69.61,79.61550000000001,3
S5564,Maria,Brown,student4564@university.com,1,20,1,60.94,89.35,57.51,76.75,57.48,41.3,53.68,64.58699999999999,6
S5565,Emma,Williams,student4565@university.com,1,21,3,75.43,52.36,94.21,56.57,75.61,44.9,55.95,72.0025,4
S5566,Sara,Smith,student4566@university.com,0,21,0,52.65,91.94,50.69,74.45,78.68,22.7,56.84,62.3365,6
S5567,John,Davis,student4567@university.com,1,21,2,89.11,69.87,89.14,69.94,57.31,85.0,67.35,78.29749999999999,3
S5568,Liam,Johnson,student4568@university.com,1,23,1,80.79,61.97,70.12,65.79,87.78,42.800000000000004,76.2,69.0195,5
S5569,John,Williams,student4569@university.com,0,19,0,65.76,79.75,44.72,88.61,68.65,61.199999999999996,50.04,59.9855,7
S5570,Maria,Williams,student4570@university.com,1,21,1,86.05,60.48,84.02,53.06,96.03,61.4,59.5,72.109,4
S5571,Sara,Smith,student4571@university.com,0,23,1,89.12,60.84,93.52,82.33,69.38,60.699999999999996,58.78,77.58599999999998,3
S5572,Ali,Jones,student4572@university.com,1,23,1,96.69,84.01,49.78,91.15,57.49,55.89999999999999,62.67,65.73349999999999,6
S5573,Ali,Davis,student4573@university.com,0,18,0,68.39,58.59,83.54,95.37,87.9,82.30000000000001,58.3,75.3455,3
S5574,Ahmed,Davis,student4574@university.com,0,22,1,84.3,52.05,66.7,87.3,78.39,81.30000000000001,59.76,66.98349999999999,6
S5575,Ahmed,Johnson,student4575@university.com,0,21,1,80.13,88.46,85.23,64.12,69.33,41.699999999999996,99.19,82.6325,2
S5576,Ali,Williams,student4576@university.com,1,22,2,76.26,88.32,82.84,80.03,67.8,63.6,79.74,81.147,2
S5577,John,Brown,student4577@university.com,0,19,1,94.52,69.86,41.6,57.07,57.54,10.3,88.13,57.656499999999994,7
S5578,Liam,Williams,student4578@university.com,1,23,2,50.16,71.6,50.72,55.85,67.04,9.1,90.97,60.1535,7
S5579,Emma,Johnson,student4579@university.com,0,24,2,64.11,81.76,68.26,81.93,51.47,48.0,83.38,72.53500000000001,4
S5580,John,Williams,student4580@university.com,0,21,2,76.91,70.56,96.02,92.56,75.12,90.0,85.2,86.65750000000001,1
S5581,Liam,Smith,student4581@university.com,0,24,1,58.91,65.02,60.52,53.36,94.84,65.0,81.61,65.727,6
S5582,Ahmed,Williams,student4582@university.com,1,20,1,95.39,99.69,77.73,55.3,89.77,66.9,82.47,81.5335,2
S5583,Maria,Williams,student4583@university.com,1,19,0,82.38,48.86,40.73,78.28,51.43,15.8,96.42,55.8355,7
S5584,Liam,Brown,student4584@university.com,0,18,0,73.89,75.56,82.67,60.91,94.06,45.300000000000004,59.29,73.82700000000001,4
S5585,Ali,Smith,student4585@university.com,1,18,1,90.74,93.15,76.18,80.59,72.62,40.099999999999994,63.74,76.89500000000001,3
S5586,Ahmed,Smith,student4586@university.com,1,22,1,72.54,81.23,82.92,60.73,59.54,78.3,54.66,74.205,4
S5587,Ahmed,Williams,student4587@university.com,1,23,1,77.93,92.86,94.28,55.82,87.62,13.799999999999999,91.87,84.614,2
S5588,Emma,Davis,student4588@university.com,0,22,2,50.14,60.18,48.79,77.28,66.14,53.89999999999999,72.44,58.654999999999994,7
S5589,Ali,Brown,student4589@university.com,1,20,0,68.29,56.32,55.7,93.11,62.67,91.1,95.36,68.262,5
S5590,Emma,Williams,student4590@university.com,0,20,1,56.94,91.08,99.75,84.26,58.07,89.2,70.58,87.3395,1
S5591,Ali,Williams,student4591@university.com,0,18,2,84.48,63.65,49.38,90.94,74.33,85.2,72.13,64.596,6
S5592,Emma,Johnson,student4592@university.com,0,24,0,73.95,82.58,83.24,63.32,54.67,37.5,72.42,75.31299999999999,3
S5593,Liam,Johnson,student4593@university.com,1,21,3,65.09,48.86,83.5,94.3,89.28,94.10000000000001,80.62,77.11850000000001,3
S5594,John,Davis,student4594@university.com,0,18,1,73.39,85.35,80.98,68.85,73.53,80.5,88.31,80.9645,2
S5595,Maria,Brown,student4595@university.com,1,18,1,60.48,72.94,53.65,92.62,72.35,85.1,67.56,66.3405,6
S5596,Maria,Jones,student4596@university.com,1,24,1,96.25,56.12,52.91,73.56,50.09,93.2,81.51,63.947500000000005,6
S5597,Ali,Johnson,student4597@university.com,0,24,0,52.7,69.67,79.98,63.39,90.89,93.69999999999999,60.2,73.15950000000001,4
S5598,Sara,Jones,student4598@university.com,0,20,0,93.27,81.82,51.18,74.8,74.64,24.0,77.7,65.5665,6
S5599,Omar,Smith,student4599@university.com,0,24,2,75.43,40.71,79.69,78.38,71.99,12.8,77.33,67.4665,6
S5600,Ahmed,Johnson,student4600@university.com,1,22,1,80.95,78.25,69.55,53.95,88.07,69.10000000000001,94.44,74.937,4
S5601,Ahmed,Johnson,student4601@university.com,1,20,1,75.43,72.5,63.2,96.5,53.14,56.3,94.79,72.89200000000001,4
S5602,Ali,Brown,student4602@university.com,0,24,1,98.33,53.22,58.01,63.57,68.33,32.7,74.36,61.327,6
S5603,Liam,Davis,student4603@university.com,0,23,2,75.43,85.18,96.85,66.78,78.79,68.39999999999999,51.23,81.2695,2
S5604,Emma,Jones,student4604@university.com,1,20,1,79.44,58.21,70.49,61.67,73.03,6.2,92.23,67.77300000000001,6
S5605,Sara,Johnson,student4605@university.com,1,20,1,75.43,56.61,73.68,50.15,59.08,4.7,50.03,60.27400000000001,7
S5606,John,Johnson,student4606@university.com,0,18,0,94.05,68.27,96.96,74.8,64.96,35.4,73.91,80.725,2
S5607,Emma,Brown,student4607@university.com,1,21,1,75.43,80.57,79.23,79.53,65.01,19.400000000000002,50.99,71.3995,4
S5608,Emma,Brown,student4608@university.com,1,18,2,99.52,95.73,97.47,74.8,99.6,71.9,67.63,89.30949999999999,1
S5609,Ali,Davis,student4609@university.com,1,19,1,85.07,48.48,46.38,52.05,66.31,94.80000000000001,81.84,58.03800000000001,7
S5610,Ali,Jones,student4610@university.com,1,20,0,60.44,63.79,90.8,96.43,60.26,66.2,68.56,78.35,3
S5611,Liam,Smith,student4611@university.com,1,24,2,70.28,44.02,60.12,74.8,91.13,65.5,96.34,66.1285,6
S5612,Ahmed,Davis,student4612@university.com,1,24,3,66.72,85.51,88.63,95.65,71.06,1.0,82.04,81.36399999999999,2
S5613,Ali,Smith,student4613@university.com,0,24,2,75.43,66.86,91.34,55.36,72.19,51.2,82.32,77.733,3
S5614,Ali,Williams,student4614@university.com,1,20,3,88.02,82.42,56.29,87.2,77.44,81.69999999999999,68.72,70.386,5
S5615,Ali,Johnson,student4615@university.com,0,24,0,79.21,59.33,64.53,74.8,79.78,65.4,51.93,64.167,6
S5616,Liam,Jones,student4616@university.com,0,19,2,51.9,90.66,83.56,67.91,79.53,22.799999999999997,86.91,79.095,3
S5617,Ahmed,Davis,student4617@university.com,1,20,3,93.87,72.09,45.94,53.96,51.72,84.80000000000001,85.81,62.580999999999996,6
S5618,John,Johnson,student4618@university.com,0,24,1,64.84,96.62,85.33,80.24,90.94,96.4,76.51,85.5655,1
S5619,John,Jones,student4619@university.com,0,20,1,99.85,44.73,46.63,51.32,59.74,27.900000000000002,70.81,52.726,8
S5620,Omar,Jones,student4620@university.com,0,23,1,97.71,70.86,94.87,75.06,64.62,20.7,76.92,80.3155,2
S5621,Omar,Jones,student4621@university.com,1,20,2,97.03,85.99,56.58,80.21,58.67,33.900000000000006,87.34,70.432,5
S5622,Ali,Johnson,student4622@university.com,0,19,0,90.56,76.01,74.54,86.63,88.35,6.3,85.64,75.7875,3
S5623,Omar,Davis,student4623@university.com,1,18,0,61.03,41.39,47.03,99.57,79.18,87.3,82.91,60.858999999999995,7
S5624,Ahmed,Brown,student4624@university.com,0,20,1,76.63,98.34,56.17,63.0,87.76,92.89999999999999,95.19,75.579,3
S5625,Liam,Johnson,student4625@university.com,0,21,2,61.22,57.9,64.24,66.12,82.67,63.3,80.49,66.321,6
S5626,John,Jones,student4626@university.com,0,19,1,62.98,54.96,69.22,67.06,55.21,76.4,50.73,62.725,6
S5627,Emma,Davis,student4627@university.com,0,22,2,80.55,69.14,40.0,86.58,65.07,66.9,80.9,61.247,6
S5628,John,Williams,student4628@university.com,1,23,1,52.04,72.53,93.32,96.59,75.36,37.7,80.63,81.8425,2
S5629,John,Smith,student4629@university.com,0,19,3,98.47,85.98,40.46,98.72,65.25,63.2,53.48,62.62,6
S5630,Ahmed,Jones,student4630@university.com,0,18,1,95.93,63.6,86.42,97.29,60.37,83.6,71.39,79.7205,3
S5631,Omar,Williams,student4631@university.com,1,24,1,69.04,66.4,68.23,93.97,93.49,81.0,82.55,74.52799999999999,4
S5632,Emma,Brown,student4632@university.com,1,24,0,75.77,72.1,71.43,99.55,87.39,8.1,85.23,74.2945,4
S5633,Ahmed,Jones,student4633@university.com,1,19,2,73.31,63.66,52.5,68.8,67.26,46.3,94.65,64.15299999999999,6
S5634,Ali,Williams,student4634@university.com,0,22,1,94.11,94.87,76.44,97.42,88.25,39.7,92.07,84.2055,2
S5635,Liam,Jones,student4635@university.com,1,24,2,75.43,91.08,72.23,88.05,81.38,75.2,55.83,75.888,3
S5636,Maria,Johnson,student4636@university.com,1,23,1,63.91,67.3,49.85,58.42,50.19,50.1,80.44,59.518000000000015,7
S5637,John,Davis,student4637@university.com,1,21,3,72.34,40.01,54.29,52.27,69.01,35.0,79.82,55.735499999999995,7
S5638,Maria,Williams,student4638@university.com,1,22,2,71.45,94.06,44.01,60.72,64.52,70.6,65.19,62.595,6
S5639,Liam,Davis,student4639@university.com,1,19,1,97.97,47.46,43.98,88.94,60.9,47.400000000000006,59.21,55.17299999999999,7
S5640,Liam,Johnson,student4640@university.com,1,22,2,75.43,54.67,40.83,81.58,62.58,25.7,59.98,52.6065,8
S5641,Ahmed,Johnson,student4641@university.com,0,24,1,75.43,49.14,53.23,61.22,97.12,89.0,58.88,59.151500000000006,7
S5642,Ahmed,Davis,student4642@university.com,1,24,0,94.03,50.79,80.78,87.1,74.32,11.299999999999999,90.31,73.709,4
S5643,Ahmed,Williams,student4643@university.com,0,19,3,94.83,88.17,58.97,57.07,92.39,1.7999999999999998,57.42,64.99300000000001,6
S5644,Maria,Davis,student4644@university.com,1,24,0,93.59,74.77,60.56,91.09,60.71,14.399999999999999,63.22,66.205,6
S5645,Ahmed,Davis,student4645@university.com,1,24,1,75.55,97.37,47.91,74.8,58.72,16.4,60.89,62.785000000000004,6
S5646,Liam,Smith,student4646@university.com,1,21,1,82.99,53.89,74.53,98.63,94.44,53.800000000000004,85.64,74.8605,4
S5647,Ali,Williams,student4647@university.com,0,21,1,78.17,69.14,60.53,57.51,74.79,62.5,57.92,63.25200000000001,6
S5648,Ahmed,Smith,student4648@university.com,1,18,2,53.47,98.65,80.58,95.33,94.76,44.9,51.2,78.8315,3
S5649,Sara,Jones,student4649@university.com,1,21,2,79.79,89.59,84.49,67.06,53.15,20.400000000000002,68.71,76.3935,3
S5650,Omar,Davis,student4650@university.com,1,20,2,50.68,83.72,75.08,70.8,95.82,13.200000000000001,65.25,71.62849999999999,4
S5651,Maria,Jones,student4651@university.com,1,22,3,66.25,51.34,56.56,73.42,70.77,49.2,69.89,60.028499999999994,7
S5652,Sara,Williams,student4652@university.com,0,22,1,96.61,86.16,70.52,81.35,57.77,56.50000000000001,87.69,77.27250000000001,3
S5653,Ahmed,Davis,student4653@university.com,0,19,1,65.2,60.85,55.12,99.74,84.17,30.4,50.62,60.77350000000001,7
S5654,Liam,Jones,student4654@university.com,0,21,1,96.99,71.83,94.17,74.8,89.85,22.000000000000004,51.89,77.7395,3
S5655,Ali,Brown,student4655@university.com,0,18,1,62.51,76.55,85.98,96.34,52.37,8.1,62.78,74.902,4
S5656,John,Johnson,student4656@university.com,0,24,1,65.73,76.56,69.58,62.75,99.36,2.6,94.46,71.97250000000001,4
S5657,Emma,Davis,student4657@university.com,1,18,2,81.42,83.59,97.93,69.92,84.85,10.600000000000001,58.45,80.49300000000001,2
S5658,Omar,Johnson,student4658@university.com,1,18,1,88.08,79.7,72.81,75.22,66.07,74.2,99.85,78.981,3
S5659,Emma,Smith,student4659@university.com,1,23,1,75.07,44.1,59.71,66.15,57.56,34.4,90.28,61.212500000000006,6
S5660,Ahmed,Jones,student4660@university.com,0,24,0,75.43,67.44,45.73,98.84,69.63,2.7,72.81,59.9735,7
S5661,Omar,Smith,student4661@university.com,1,20,1,52.01,79.84,72.62,86.28,61.03,50.8,87.39,74.9445,4
S5662,Omar,Davis,student4662@university.com,0,21,2,96.11,57.76,91.62,73.94,74.71,53.6,75.94,78.20600000000002,3
S5663,Ali,Johnson,student4663@university.com,1,24,1,59.82,58.78,92.0,87.57,89.09,42.9,78.3,78.6485,3
S5664,Omar,Johnson,student4664@university.com,0,18,2,94.21,47.47,76.27,73.37,83.01,11.100000000000001,79.04,68.61099999999999,5
S5665,Maria,Jones,student4665@university.com,1,24,3,70.04,65.12,63.61,50.86,71.8,75.5,82.44,66.787,6
S5666,Sara,Davis,student4666@university.com,1,20,1,91.64,99.21,79.02,77.16,55.95,68.89999999999999,53.04,77.94649999999999,3
S5667,Sara,Brown,student4667@university.com,1,22,2,83.58,57.12,85.73,81.26,97.86,39.5,80.82,77.012,3
S5668,Sara,Brown,student4668@university.com,1,19,0,58.8,71.89,64.7,99.06,63.52,38.1,85.85,71.0625,4
S5669,Maria,Jones,student4669@university.com,0,21,2,95.9,84.59,68.58,52.04,63.89,15.6,65.54,68.1545,5
S5670,Emma,Davis,student4670@university.com,1,21,1,62.28,40.81,80.84,75.6,82.28,75.4,98.93,73.8955,4
S5671,Ali,Jones,student4671@university.com,1,23,1,62.21,94.03,92.6,54.91,88.53,60.0,57.22,80.457,2
S5672,Omar,Davis,student4672@university.com,1,22,2,90.71,63.19,87.46,57.45,99.21,8.6,95.52,77.621,3
S5673,Maria,Smith,student4673@university.com,0,21,0,55.29,92.15,41.34,80.52,98.46,37.8,83.82,65.1685,6
S5674,Sara,Jones,student4674@university.com,1,23,1,61.1,42.34,47.46,61.58,95.69,90.39999999999999,83.22,58.45249999999999,7
S5675,Ahmed,Davis,student4675@university.com,1,23,1,75.18,48.74,91.17,74.8,71.77,45.199999999999996,93.8,77.37349999999999,3
S5676,John,Brown,student4676@university.com,1,23,1,91.52,59.35,90.03,75.71,58.33,32.5,91.59,78.30900000000001,3
S5677,Omar,Davis,student4677@university.com,1,21,1,57.37,60.73,63.33,60.91,79.22,64.4,67.27,63.708999999999996,6
S5678,Maria,Davis,student4678@university.com,1,21,1,77.38,90.87,75.06,74.69,50.86,20.299999999999997,85.27,75.8845,3
S5679,Liam,Jones,student4679@university.com,0,21,1,75.43,40.67,94.35,50.04,59.81,52.400000000000006,52.53,68.1395,5
S5680,Maria,Smith,student4680@university.com,0,20,1,93.03,78.47,94.69,93.14,50.13,67.0,73.2,84.372,2
S5681,Ali,Smith,student4681@university.com,0,23,1,96.78,47.88,86.99,50.63,59.03,85.50000000000001,96.89,76.03399999999999,3
S5682,Ali,Smith,student4682@university.com,1,20,3,89.23,89.39,52.58,74.8,73.74,69.3,63.7,67.55850000000001,6
S5683,Maria,Smith,student4683@university.com,0,19,1,82.64,86.71,83.82,80.58,69.67,38.4,52.5,76.3385,3
S5684,Sara,Williams,student4684@university.com,1,21,1,71.68,70.0,46.07,98.68,68.46,76.8,79.15,65.01550000000002,6
